0.000787, 0.000367196
0.000788, 0.000363524
0.000789, 0.000359889
0.00079, 0.00035629
0.000791, 0.000352727
0.000792, 0.0003492
0.000793, 0.000345708
0.000794, 0.000342251
0.000795, 0.000338828
0.000796, 0.00033544
0.000797, 0.000332086
0.000798, 0.000328765
0.000799, 0.000325477
0.0008, 0.000322222
0.000801, 0.000319
0.000802, 0.00031581
0.000803, 0.000312652
0.000804, 0.000309526
0.000805, 0.00030643
0.000806, 0.000303366
0.000807, 0.000300332
0.000808, 0.000297329
0.000809, 0.000294356
0.00081, 0.000291412
0.000811, 0.000288498
0.000812, 0.000285613
0.000813, 0.000282757
0.000814, 0.000279929
0.000815, 0.00027713
0.000816, 0.000274359
0.000817, 0.000271615
0.000818, 0.000268899
0.000819, 0.00026621
0.00082, 0.000263548
0.000821, 0.000260912
0.000822, 0.000258303
0.000823, 0.00025572
0.000824, 0.000253163
0.000825, 0.000250631
0.000826, 0.000248125
0.000827, 0.000245644
0.000828, 0.000243187
0.000829, 0.000240756
0.00083, 0.000238348
0.000831, 0.000235965
0.000832, 0.000233605
0.000833, 0.000231269
0.000834, 0.000228956
0.000835, 0.000226667
0.000836, 0.0002244
0.000837, 0.000222156
0.000838, 0.000219934
0.000839, 0.000217735
0.00084, 0.000215558
0.000841, 0.000213402
0.000842, 0.000211268
0.000843, 0.000209155
0.000844, 0.000207064
0.000845, 0.000204993
0.000846, 0.000202943
0.000847, 0.000200914
0.000848, 0.000198905
0.000849, 0.000196916
0.00085, 0.000194946
0.000851, 0.000192997
0.000852, 0.000191067
0.000853, 0.000189156
0.000854, 0.000187265
0.000855, 0.000185392
0.000856, 0.000183538
0.000857, 0.000181703
0.000858, 0.000179886
0.000859, 0.000178087
0.00086, 0.000176306
0.000861, 0.000174543
0.000862, 0.000172798
0.000863, 0.00017107
0.000864, 0.000169359
0.000865, 0.000167665
0.000866, 0.000165989
0.000867, 0.000164329
0.000868, 0.000162686
0.000869, 0.000161059
0.00087, 0.000159448
0.000871, 0.000157854
0.000872, 0.000156275
0.000873, 0.000154712
0.000874, 0.000153165
0.000875, 0.000151634
0.000876, 0.000150117
0.000877, 0.000148616
0.000878, 0.00014713
0.000879, 0.000145659
0.00088, 0.000144202
0.000881, 0.00014276
0.000882, 0.000141332
0.000883, 0.000139919
0.000884, 0.00013852
0.000885, 0.000137135
0.000886, 0.000135763
0.000887, 0.000134406
0.000888, 0.000133062
0.000889, 0.000131731
0.00089, 0.000130414
0.000891, 0.00012911
0.000892, 0.000127818
0.000893, 0.00012654
0.000894, 0.000125275
0.000895, 0.000124022
0.000896, 0.000122782
0.000897, 0.000121554
0.000898, 0.000120339
0.000899, 0.000119135
0.0009, 0.000117944
0.000901, 0.000116764
0.000902, 0.000115597
0.000903, 0.000114441
0.000904, 0.000113296
0.000905, 0.000112163
0.000906, 0.000111042
0.000907, 0.000109931
0.000908, 0.000108832
0.000909, 0.000107744
0.00091, 0.000106666
0.000911, 0.0001056
0.000912, 0.000104544
0.000913, 0.000103498
0.000914, 0.000102463
0.000915, 0.000101439
0.000916, 0.000100424
0.000917, 9.94199e-05
0.000918, 9.84257e-05
0.000919, 9.74415e-05
0.00092, 9.64671e-05
0.000921, 9.55024e-05
0.000922, 9.45474e-05
0.000923, 9.36019e-05
0.000924, 9.26659e-05
0.000925, 9.17392e-05
0.000926, 9.08218e-05
0.000927, 8.99136e-05
0.000928, 8.90145e-05
0.000929, 8.81243e-05
0.00093, 8.72431e-05
0.000931, 8.63706e-05
0.000932, 8.55069e-05
0.000933, 8.46519e-05
0.000934, 8.38054e-05
0.000935, 8.29673e-05
0.000936, 8.21376e-05
0.000937, 8.13162e-05
0.000938, 8.05031e-05
0.000939, 7.96981e-05
0.00094, 7.89011e-05
0.000941, 7.81121e-05
